book,문단식별자,문장식별자,원문,번역문,marker,llm_judgment,marker_type,analysis_level
서경집전(하),835,3158,唐孔氏曰 周公이 遷殷頑民於下都하고 周公親自監之러니 周公旣歿에 成王이 命君陳하여 代周公하니 此其策命之詞라,2cce8fce42a89099,라,False,라,Level2
자치통감강목7,486,628,上谷太守는 卽弇父也라,fef06ee3a6b495f9,라,False,라,Level2
자치통감강목13,310,1149,于時에 流民在荆州者 十餘萬戸니 羈旅貧乏하여 多爲盜賊이라,41c9293a5e698c43,라,True,라,Level2
춘추좌씨전2,583,1881,詩曰 畏天之威하야 于時保之라하니 敬主之謂也라,1ca91bdb27499bc9,라,True,라,Level2
주역전의(하),1604,4781,故通而相應이라,e19346c818e48b45,라,True,라,Level2
춘추좌씨전5,338,1747,謙不足일새 飛不翔하고 垂不峻일새 翼不廣이라,87387cace8bc27d8,라,True,라,Level2
예기집설대전2,14,21,伯邑考는 文王長子라,62721a6c01ad9e15,라,True,라,Level2
춘추좌씨전2,835,2523,昔高陽氏有才子八人하니 蒼舒隤凱檮戭大臨尨降庭堅仲容叔達이라,55594ec5252888a3,라,True,라,Level2
시경집전(하),3044,6778,小共大共駿厖之義는 未詳이라,1a19d4f4705bdafa,라,True,라,Level2
자치통감강목20,1294,2061,夢固非一端이나 武帝之夢은 想所生也라,3631e06cea2e9a8d,라,True,라,Level2
주역전의(하),3,21,取女吉은 以卦才言也라,71015abc7c757aed,라,True,라,Level2
주역전의(하),305,907,夫夫婦婦而家道正이어늘 獨云利女貞者는 夫正者는 身正也요 女正者는 家正也니 女正則男正을 可知矣라,943ff891561320b4,라,True,라,Level2
맹자집주,1780,5715,皡皡는 廣大自得之貌라,28d668e9b4d85aa9,라,True,라,Level2
당송팔대가문초소식5,215,810,南珠大貝皆東傾이라,c7b1151f9dc3ac38,라,True,라,Level2
당송팔대가문초구양수2,273,1009,故其言之所載者大且文이면 則其傳也章하고 言之所載者不文而又小면 則其傳也不章이라,e359618a0538208a,라,True,라,Level2
당송팔대가문초한유1,341,1622,然足下與僕交久니 僕之所守는 足下之所熟知라,6f1451d7b916a9ed,라,False,라,Level2
자치통감강목9,271,393,夫天之與帝와 帝之與民은 猶頭之與足이 相須而行也라,e9081dc563e6f9f3,라,True,라,Level2
당송팔대가문초한유1,192,943,夫位益尊이면 則賤者日隔하고 伺候於門牆者日益進이면 則愛博而情不專이라,e9996b08e02d3af2,라,True,라,Level2
주역전의(하),1266,3846,以帝乙歸妹之道言이라,6b5decedbfe6a2e4,라,True,라,Level2
예기집설대전2,183,251,是雖於親有所不從이나 而於義無所不順이요 於親或不我愛나 而於鄕閭無所得罪니 此古之所謂孝子也라,368d3d358d4f3912,라,True,라,Level2
춘추좌씨전5,306,1579,祭寒而藏之하고 獻羔而啓之하야 公始用之하고 火出而畢賦하니 自命夫命婦至於老疾히 無不受冰이라,396f1501fb15a575,라,True,라,Level2
당송팔대가문초소식4,388,1511,又念昔者에 定國이 過余於彭城하야 留十日하야 往返作詩幾百篇하니 余苦其多하고 畏其敏하고 而服其工也라,53ee2b07919f562a,라,False,라,Level2
서경집전(상),444,2498,故로 君이 內無失德하고 外無失政이니 此其所以爲明明后也라,62b6fd47f6eb0b23,라,True,라,Level2
시경집전(상),2386,5535,賦也라,8ee2540f4365747d,라,True,라,Level2
자치통감강목8,1708,2364,今親踐其地하니 乃知棄西域이면 則河西不能自存이라,7fd65d89a12f8039,라,True,라,Level2
주역전의(상),1128,3434,詩載驅云 汶水湯湯이어늘 行人彭彭이라하니 行人盛多之狀이요 雅大明云 駟騵彭彭이라하니 言武王戎馬之盛也라,ae08f3ea13646612,라,True,라,Level2
자치통감강목5,577,1336,寬饒案舊令하여 揖官屬하고 不受私使하고 躬行士卒廬舍하여 視其起居飮食하고 病者는 拊循臨問하여 甚有恩이라,e3c2f8cd7e53298e,라,False,라,Level2
당송팔대가문초소식3,36,122,若夫管仲之制其兵은 可謂截然而易曉矣라,9beebc70f6fee56f,라,True,라,Level2
서경집전(하),1028,3817,失禮則入刑하니 禮刑이 一物也라,9bb20a12271e9a95,라,True,라,Level2
예기집설대전2,215,306,故曰 士之有誄自此始也라,ec933d5bf2205f9a,라,True,라,Level2
서경집전(하),773,2955,孔子曰 察其所安이면 人焉廋哉리오하시니 察其所順者는 知人之要也라,a6b1d5ecce3e07a3,라,True,라,Level2
자치통감강목11,364,1281,兵法에 稱客倍而主人半者는 謂俱在平原而士卒勇怯等耳라,58d39ccd92178e8f,라,False,라,Level2
당송팔대가문초왕안석1,498,2203,元姦宿豪가 舞手以乘民이면 而民始病하고 病極矣면 吏乃始謷然自喜나 民相與誹且笑之而不知也라,f5d5ad676d6a61fc,라,True,라,Level2
주역전의(하),933,2776,三以陽剛으로 居得其正하니 是有濟用之才者也요 在井下之上하니 水之淸潔可食者也라,43bcc11b7b2b84a7,라,True,라,Level2
시경집전(상),888,2093,士猶可說이어니와 而女不可說者는 婦人被棄之後에 深自愧悔之辭라,af1508ece18b7d44,라,True,라,Level2
서경집전(상),333,1927,汭水는 地志에 作芮하니 扶風汧縣弦蒲藪에 芮水出其西北하여 東入涇이라하니 今隴州汧源縣弦蒲藪에 有汭水焉이라,6ed371841fff4a26,라,True,라,Level2
당송팔대가문초구양수1,514,2519,三嘏是契丹貴臣이니 秉節鉞兼宣徽하니 可謂至親且貴矣라,167c9c917ab7ba70,라,False,라,Level2
자치통감강목13,259,953,侍中嵇紹上疏曰 存不忘亡은 易之善戒也라,ff6beff712d8c8ee,라,True,라,Level2
서경집전(상),674,3398,盤庚이 旣遷新邑하여 定其所居하고 正君臣上下之位하여 慰勞臣民遷徙之勞하여 以安有衆之情也라,707c4cb67b7c3f84,라,True,라,Level2
대학장구,3,11,此古昔盛時에 所以治隆於上하고 俗美於下하여 而非後世之所能及也라,d1b54c7bd4282556,라,True,라,Level2
논어집주,942,3225,答述曰語요 自言曰言이라,d81eb891a1c39b49,라,False,라,Level2
주역전의(하),521,1576,夫子恐後人不達하고 遂以爲文飾當盡去라,adde8009151a804c,라,False,라,Level2
주역전의(하),839,2479,以柔居坤은 順之至也니 文王之亨于岐山은 亦以順時而已라,31e9096de31ad4f4,라,True,라,Level2
주역전의(하),725,2165,无魚之凶은 遠民也일새라,5207b5d62c7e7724,라,True,라,Level2
자치통감강목13,447,1536,人曰 伯蔚이 聞卿言이면 必相危害리라,532a418009eef536,라,True,라,Level2
시경집전(하),250,546,亂至於此하면 富人은 猶或可勝이어니와 惸獨甚矣라,f46c1553c734cf31,라,True,라,Level2
당송팔대가문초구양수1,32,228,自漢以來로 嘗欲爲法而抑奪之나 然不能也라,c89704ed86c56b05,라,True,라,Level2
춘추좌씨전3,537,1528,書曰周公出奔晉이라하니 凡自周無出이나 周公自出故也라,45dd90178851a06e,라,True,라,Level2
시경집전(상),1409,3231,止는 語辭라,85a3b3aa3a883da0,라,True,라,Level2
시경집전(상),1544,3524,故로 其詞如此라,23e83264a5c5e489,라,True,라,Level2
주역전의(상),124,621,忽然在這至虛至靜之中하여 有箇象하여 方說出許多象數吉凶道理하니 所以禮曰潔靜精微易敎也라,cd7a5b0df48ca56e,라,True,라,Level2
당송팔대가문초왕안석2,554,2900,嗟乎라,69c0d46eb718e43e,라,False,라,Level2
자치통감강목4,492,1180,初에 淮南王安이 好讀書屬文하여 喜立名譽하여 招致賓客方術之士數千人하니 多江淮間輕薄士라,7d8a3571933bf69b,라,True,라,Level2
주역전의(상),612,1979,初最遠於險이라 故로 爲需于郊니 郊는 曠遠之地也라,9553893b92335f6b,라,True,라,Level2
당송팔대가문초구양수1,90,656,此二者當今之急務也라,13063384c92c02ae,라,True,라,Level2
당송팔대가문초왕안석1,546,2397,眞州長蘆寺의 釋智福者 爲高屋하야 建大軸兩輪하고 而棲匭於輪間하야 以藏五千四十八卷者라,8713caa4a4b51346,라,True,라,Level2
당송팔대가문초소순1,318,2000,曰經者는 天下之民이 擧知之可也요 曰權者는 民不得而知矣나 群臣知之可也요 曰機者는 雖群臣이라도 亦不得而知矣나 腹心之臣知之可也라,76d1bc8a4d245dcb,라,True,라,Level2
주역전의(하),55,184,夫所謂恒은 謂可恒久之道요 非守一隅而不知變也라,4363553ff02ebaae,라,True,라,Level2
당송팔대가문초한유1,319,1555,士固信於知己니 微足下면 無以發吾之狂言이라,9d5f1dac7e48a4e7,라,True,라,Level2
춘추좌씨전5,371,1892,秋九月에 大雩하니 旱也라,3132d3f0dc7fbddb,라,True,라,Level2
주역전의(상),1926,5731,以陰柔로 居險極이라,5365b4867884bb2e,라,True,라,Level2
맹자집주,460,1640,或者는 疑辭라,89c7b3dd6cb65e9d,라,True,라,Level2
당송팔대가문초구양수4,426,1886,太夫人은 恭儉仁愛而有禮라,a7170e5065f0a4a9,라,True,라,Level2
맹자집주,248,943,奚爲後我는 言湯何爲不先來征我之國也라,3f04c73345c94154,라,False,라,Level2
당송팔대가문초구양수1,28,197,是民有遺力하고 地有遺利니 此可爲也라,b24cf63cf53e8ac3,라,True,라,Level2
시경집전(하),801,1743,故로 報爾以衆善之極하여 使爾無一事而不得乎此하여 各隨其事而報之以其類也라,57c4ea617f13d2ba,라,True,라,Level2
주역전의(상),437,1490,黃裳이 旣元吉이면 則居尊은 爲天下大凶을 可知라,c1f0cb74f272ebbd,라,True,라,Level2
서경집전(하),829,3137,弗畏면 入畏하리라,8be06425c9a2ed64,라,True,라,Level2
맹자집주,1079,3666,詩亡은 謂黍離降爲國風而雅亡也라,61f324feebe69ca6,라,False,라,Level2
서경집전(하),287,1108,往哉惟休하여 無替朕命하라,64db11e5221ab44f,라,True,라,Level2
자치통감강목1,757,2294,其力이 尙能進이로대 愛王而弗攻乎아 王曰 秦이 不遺餘力矣라,f2a3a43e97d97975,라,True,라,Level2
논어집주,178,652,穆穆은 深遠之意니 天子之容也라,fe2cef1b8d35fb60,라,True,라,Level2
논어집주,123,472,由는 行也니 謂所以行其所爲者也라,0301a5202a8661b0,라,True,라,Level2
당송팔대가문초구양수4,150,701,後數日에 眞宗語宰相與轉運使하니 宰相疑其有求하야 而不先白己하고 對以員無闕이라,7449051dc054c5b7,라,False,라,Level2
시경집전(상),645,1481,牧은 外野也라,6a0cf25c6ae04511,라,False,라,Level2
주역전의(상),285,1117,易曰見龍在田利見大人이라하니 君德也라,1e407c62984b0f42,라,True,라,Level2
중용장구,42,134,道不可離로되 人自不察이라,a3f33d27989915ae,라,True,라,Level2
자치통감강목5,1433,3248,今大辟之刑이 千有餘條니 律令煩多하여 百有餘萬言이라,2132847be1681213,라,True,라,Level2
당송팔대가문초유종원1,186,1240,精誠之至에 炯然如日이나 拜伏無路하니 不勝惶惕이라,9a3cf179b9c9bf88,라,False,라,Level2
자치통감강목20,1393,2222,得城之後에 徐以啓聞하면 朝廷喜王南歸하여 必不責也리라,e856b683d52889db,라,True,라,Level2
당송팔대가문초구양수4,418,1837,禮部貢擧하야 歲所得士에 先生弟子十常居四五라,cdeb847204c4375a,라,False,라,Level2
맹자집주,65,265,耨는 耘也라,08b226e9095edc2a,라,False,라,Level2
주역전의(하),2149,5981,坎者는 水也니 正北方之卦也니 勞卦也니 萬物之所歸也일새 故로 曰勞乎坎이라,d80c573b1d58160b,라,True,라,Level2
맹자집주,10,36,學者全要識時니 若不識時면 不足以言學이라,ed2c8013dc8a0492,라,True,라,Level2
당송팔대가문초왕안석2,457,2455,予不及識君矣나 然予之故人이 多能言君之敎諸子盡其道라 故卒皆有立하고 而申之文行이 尤以知名於世라,d5861648e40ac6f7,라,True,라,Level2
당송팔대가문초유종원2,206,983,其按衍은 則平盈旋緣하고 紆徐夷延하여 若飛䳒之翔舞 洄水之容與라,7e617fa019e6f5e1,라,False,라,Level2
시경집전(하),1453,3178,賦也라,8ee2540f4365747d,라,True,라,Level2
자치통감강목4,271,676,夫宣室者는 先帝之正處也니 非法度之政이면 不得入焉라,5503442d3272fe5a,라,True,라,Level2
당송팔대가문초왕안석2,472,2517,中則有實하니 視銘其昭리라,556da9bd5a0b9568,라,True,라,Level2
주역전의(하),75,238,初六은 浚恒이라,39c0ec180fb400f0,라,True,라,Level2
주역전의(상),1640,4883,玄酒味方淡이요 大音聲正希라,67343269a70acbb8,라,True,라,Level2
서경집전(하),1033,3835,故로 士師明于刑之中하여 使無過不及之差하여 率乂于民하여 輔其常性하니 所謂刑罰之精華也라,27d9b77b9caa90a6,라,True,라,Level2
당송팔대가문초왕안석1,552,2421,人相與言州하고 出材力하야 因廢基하야 築宮而留之하니 全與其從者一人으로 爲留하야 而觀復興이라,50576e3b04f5ec0c,라,True,라,Level2
주역전의(하),1235,3750,男女有尊卑之序하고 夫婦有唱隨之禮하니 此常理也니 如恒이 是也라,a3a65c33cefe3a4b,라,True,라,Level2
당송팔대가문초구양수2,125,472,昨日安道貶官하고 師魯待罪로되 足下猶能以面目見士大夫하고 出入朝中稱諫官하니 是足下不復知人間有羞恥事爾라,56e5bfe4e933bd0b,라,True,라,Level2
자치통감강목9,1440,2088,楊賜不欲使更楚辱하여 遣客謝之曰 張讓이 凶慝難量하니 幸爲深計하라,0ab10225688eec34,라,False,라,Level2
논어집주,497,1835,祝은 宗廟之官이라,8ddf98b5c0dbe149,라,True,라,Level2
당송팔대가문초구양수2,225,844,蓋足下力學好問하야 急於自爲謀而然也라,4a6af6a877e026a6,라,False,라,Level2
맹자집주,1757,5660,但無恥一事가 不如人이면 則事事不如人矣라,b6b017e578355480,라,False,라,Level2
당송팔대가문초구양수3,568,2598,正月에 俗放燈이라 吏民夜會聚하야 遨嬉盛天下라,c269c3718a6b7133,라,True,라,Level2
자치통감강목8,1925,2659,初에 安帝薄於藝文이라 博士不復講習하니 朋徒怠散하고 學舍頹敝하여 鞠爲園蔬라,25aff1e4c1621f1e,라,True,라,Level2
자치통감강목17,38,98,初에 宋臺始建에 瞻爲中書侍郎하고 其弟晦爲右衛將軍이러니 時晦權遇已重이라,68f631b7327c6b24,라,True,라,Level2
주역전의(하),1383,4198,上順道以出命하고 下奉命而順從하여 上下皆順하니 重巽之象也요 又重爲重複之義라,2180046c8301926f,라,True,라,Level2
춘추좌씨전1,622,2680,名은 賤之也라,0c44a84f62644c1b,라,True,라,Level2
시경집전(하),687,1508,陟彼北山하여 言采其杞호라,677d0529bfa50af4,라,True,라,Level2
당송팔대가문초소식5,48,146,將買田於泗水之上而老焉하노니 南望靈壁하면 鷄犬之聲이 相聞이라,198cbf9e2ad92fb5,라,True,라,Level2
당송팔대가문초구양수5,301,2039,初擧進士할새 主司惡其姓하야 以爲桑喪同音이라하니 人有勸其不必擧進士니 可以從他求仕者라,3a0166250d37ff26,라,True,라,Level2
주역전의(상),121,601,今人讀易에 當分爲三等看이라,939091b5a22f25d6,라,True,라,Level2
당송팔대가문초한유3,239,1328,子厚는 少精敏하야 無不通達이라,e9cd8e99988f2e7d,라,True,라,Level2
당송팔대가문초구양수4,35,174,誰謂閩遠가 而多奇産이로다 産非物寶요 惟士之賢이로다 嶷嶷蔡公이여 其人傑然이라 奮躬當朝하야 讜言正色이라 出入左右하야 彌縫補益이라 間歸于閩하니 有政在人이라,83ff2e6a6bb60bf6,라,True,라,Level2
춘추좌씨전8,41,121,吾受命矣로니 子使告我弟하라,dbdaa8e799602670,라,False,라,Level2
시경집전(하),1463,3212,半圭曰璋이라,fa671b74e8a84d7a,라,True,라,Level2
당송팔대가문초소순1,268,1744,正道之城은 堅城也요 正道之兵은 精兵也라,2de08073382e0f8f,라,True,라,Level2
시경집전(상),456,1066,本其始而言하여 以起自責之端也라,00d43dd0857aa5b6,라,True,라,Level2
시경집전(하),764,1642,回는 邪也라,9962c4e95df17872,라,True,라,Level2
